gbifID	datasetKey	occurrenceID	kingdom	phylum	class	order	family	genus	species	infraspecificEpithet	taxonRank	scientificName	verbatimScientificName	verbatimScientificNameAuthorship	countryCode	locality	stateProvince	occurrenceStatus	individualCount	publishingOrgKey	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	coordinatePrecision	elevation	elevationAccuracy	depth	depthAccuracy	eventDate	day	month	year	taxonKey	speciesKey	basisOfRecord	institutionCode	collectionCode	catalogNumber	recordNumber	identifiedBy	dateIdentified	license	rightsHolder	recordedBy	typeStatus	establishmentMeans	lastInterpreted	mediaType	issue
4017660000	6a0a95c6-c07a-4c35-9e9f-f776e8730fd4	https://data.biodiversitydata.nl/naturalis/specimen/RMNH.INS.1576092	Animalia	Arthropoda	Insecta	Diptera	Culicidae	Anopheles	Anopheles leucosphyrus		SPECIES	Anopheles leucosphyrus Dönitz, 1901	Anopheles leucosphyrus Dönitz, 1901	Dönitz, 1901	ID	Balikpapan	East Kalimantan	PRESENT		396d5f30-dea9-11db-8ab4-b8a03c50a862	-1.2375	116.854444	11646.0										1650125	1650125	PRESERVED_SPECIMEN		Diptera	RMNH.INS.1576092				CC0_1_0	Naturalis Biodiversity Center	Van der Heyden			2024-11-22T03:21:20.761Z		COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_COLLECTION_MISMATCH
4017659993	6a0a95c6-c07a-4c35-9e9f-f776e8730fd4	https://data.biodiversitydata.nl/naturalis/specimen/RMNH.INS.1581569	Animalia	Arthropoda	Insecta	Diptera	Culicidae	Anopheles	Anopheles leucosphyrus		SPECIES	Anopheles leucosphyrus Dönitz, 1901	Anopheles leucosphyrus hackeri Edwards, 1921	Edwards, 1921	ID	Balo	South East Sulawesi	PRESENT		396d5f30-dea9-11db-8ab4-b8a03c50a862	-5.239455	122.024251	2377.0						1937-05-11	11	5	1937	1650125	1650125	PRESERVED_SPECIMEN		Diptera	RMNH.INS.1581569				CC0_1_0	Naturalis Biodiversity Center	Brug			2024-11-22T03:21:32.859Z		COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_HIGHERRANK;INSTITUTION_COLLECTION_MISMATCH
4017659628	6a0a95c6-c07a-4c35-9e9f-f776e8730fd4	https://data.biodiversitydata.nl/naturalis/specimen/RMNH.INS.1581232	Animalia	Arthropoda	Insecta	Diptera	Culicidae	Anopheles	Anopheles leucosphyrus		SPECIES	Anopheles leucosphyrus Dönitz, 1901	Anopheles leucosphyrus hackeri Edwards, 1921	Edwards, 1921	ID	Kalawara	Central Sulawesi	PRESENT		396d5f30-dea9-11db-8ab4-b8a03c50a862	-1.170781	119.966516	5435.0						1937-02-02	2	2	1937	1650125	1650125	PRESERVED_SPECIMEN		Diptera	RMNH.INS.1581232				CC0_1_0	Naturalis Biodiversity Center	Brug			2024-11-22T03:21:32.793Z		COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_HIGHERRANK;INSTITUTION_COLLECTION_MISMATCH
4017659563	6a0a95c6-c07a-4c35-9e9f-f776e8730fd4	https://data.biodiversitydata.nl/naturalis/specimen/RMNH.INS.1576068	Animalia	Arthropoda	Insecta	Diptera	Culicidae	Anopheles	Anopheles leucosphyrus		SPECIES	Anopheles leucosphyrus Dönitz, 1901	Anopheles leucosphyrus Dönitz, 1901	Dönitz, 1901	ID	Deli Serdang	North Sumatra	PRESENT		396d5f30-dea9-11db-8ab4-b8a03c50a862	3.408338	98.70905	49720.0						1913-06-01/1913-06-30		6	1913	1650125	1650125	PRESERVED_SPECIMEN		Diptera	RMNH.INS.1576068				CC0_1_0	Naturalis Biodiversity Center				2024-11-22T03:21:32.782Z		COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_COLLECTION_MISMATCH
4017658566	6a0a95c6-c07a-4c35-9e9f-f776e8730fd4	https://data.biodiversitydata.nl/naturalis/specimen/RMNH.INS.1576069	Animalia	Arthropoda	Insecta	Diptera	Culicidae	Anopheles	Anopheles leucosphyrus		SPECIES	Anopheles leucosphyrus Dönitz, 1901	Anopheles leucosphyrus Dönitz, 1901	Dönitz, 1901	ID	Deli Serdang	North Sumatra	PRESENT		396d5f30-dea9-11db-8ab4-b8a03c50a862	3.408338	98.70905	49720.0						1913-06-01/1913-06-30		6	1913	1650125	1650125	PRESERVED_SPECIMEN		Diptera	RMNH.INS.1576069				CC0_1_0	Naturalis Biodiversity Center				2024-11-22T03:21:20.498Z		COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_COLLECTION_MISMATCH
4017657527	6a0a95c6-c07a-4c35-9e9f-f776e8730fd4	https://data.biodiversitydata.nl/naturalis/specimen/RMNH.INS.1576081	Animalia	Arthropoda	Insecta	Diptera	Culicidae	Anopheles	Anopheles leucosphyrus		SPECIES	Anopheles leucosphyrus Dönitz, 1901	Anopheles leucosphyrus Dönitz, 1901	Dönitz, 1901	ID	Balikpapan	East Kalimantan	PRESENT		396d5f30-dea9-11db-8ab4-b8a03c50a862	-1.2375	116.854444	11646.0										1650125	1650125	PRESERVED_SPECIMEN		Diptera	RMNH.INS.1576081				CC0_1_0	Naturalis Biodiversity Center	Van der Heyden			2024-11-22T03:21:26.704Z		COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_COLLECTION_MISMATCH
4017656577	6a0a95c6-c07a-4c35-9e9f-f776e8730fd4	https://data.biodiversitydata.nl/naturalis/specimen/RMNH.INS.1576082	Animalia	Arthropoda	Insecta	Diptera	Culicidae	Anopheles	Anopheles leucosphyrus		SPECIES	Anopheles leucosphyrus Dönitz, 1901	Anopheles leucosphyrus Dönitz, 1901	Dönitz, 1901	ID	Balikpapan	East Kalimantan	PRESENT		396d5f30-dea9-11db-8ab4-b8a03c50a862	-1.2375	116.854444	11646.0										1650125	1650125	PRESERVED_SPECIMEN		Diptera	RMNH.INS.1576082				CC0_1_0	Naturalis Biodiversity Center	Van der Heyden			2024-11-22T03:21:39.006Z		COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_COLLECTION_MISMATCH
4017655219	6a0a95c6-c07a-4c35-9e9f-f776e8730fd4	https://data.biodiversitydata.nl/naturalis/specimen/RMNH.INS.1576070	Animalia	Arthropoda	Insecta	Diptera	Culicidae	Anopheles	Anopheles leucosphyrus		SPECIES	Anopheles leucosphyrus Dönitz, 1901	Anopheles leucosphyrus Dönitz, 1901	Dönitz, 1901	ID	Deli Serdang	North Sumatra	PRESENT		396d5f30-dea9-11db-8ab4-b8a03c50a862	3.408338	98.70905	49720.0						1913-06-01/1913-06-30		6	1913	1650125	1650125	PRESERVED_SPECIMEN		Diptera	RMNH.INS.1576070				CC0_1_0	Naturalis Biodiversity Center				2024-11-22T03:21:31.909Z		COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_COLLECTION_MISMATCH
4017654132	6a0a95c6-c07a-4c35-9e9f-f776e8730fd4	https://data.biodiversitydata.nl/naturalis/specimen/RMNH.INS.1576071	Animalia	Arthropoda	Insecta	Diptera	Culicidae	Anopheles	Anopheles leucosphyrus		SPECIES	Anopheles leucosphyrus Dönitz, 1901	Anopheles leucosphyrus Dönitz, 1901	Dönitz, 1901	ID	Tanjung Morawa	North Sumatra	PRESENT		396d5f30-dea9-11db-8ab4-b8a03c50a862	3.531111	98.807778	10273.0						1917-12-01/1917-12-31		12	1917	1650125	1650125	PRESERVED_SPECIMEN		Diptera	RMNH.INS.1576071				CC0_1_0	Naturalis Biodiversity Center	Swellengrebel			2024-11-22T03:21:26.086Z		COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_COLLECTION_MISMATCH
4017651821	6a0a95c6-c07a-4c35-9e9f-f776e8730fd4	https://data.biodiversitydata.nl/naturalis/specimen/RMNH.INS.1576060	Animalia	Arthropoda	Insecta	Diptera	Culicidae	Anopheles	Anopheles leucosphyrus		SPECIES	Anopheles leucosphyrus Dönitz, 1901	Anopheles leucosphyrus Dönitz, 1901	Dönitz, 1901	ID	Deli Serdang	North Sumatra	PRESENT		396d5f30-dea9-11db-8ab4-b8a03c50a862	3.408338	98.70905	49720.0						1913-06-01/1913-06-30		6	1913	1650125	1650125	PRESERVED_SPECIMEN		Diptera	RMNH.INS.1576060				CC0_1_0	Naturalis Biodiversity Center				2024-11-22T03:21:31.295Z		COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_COLLECTION_MISMATCH
4017651317	6a0a95c6-c07a-4c35-9e9f-f776e8730fd4	https://data.biodiversitydata.nl/naturalis/specimen/RMNH.INS.1576083	Animalia	Arthropoda	Insecta	Diptera	Culicidae	Anopheles	Anopheles leucosphyrus		SPECIES	Anopheles leucosphyrus Dönitz, 1901	Anopheles leucosphyrus Dönitz, 1901	Dönitz, 1901	ID	Balikpapan	East Kalimantan	PRESENT		396d5f30-dea9-11db-8ab4-b8a03c50a862	-1.2375	116.854444	11646.0										1650125	1650125	PRESERVED_SPECIMEN		Diptera	RMNH.INS.1576083				CC0_1_0	Naturalis Biodiversity Center	Van der Heyden			2024-11-22T03:21:31.220Z		COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_COLLECTION_MISMATCH
4017650549	6a0a95c6-c07a-4c35-9e9f-f776e8730fd4	https://data.biodiversitydata.nl/naturalis/specimen/RMNH.INS.1576095	Animalia	Arthropoda	Insecta	Diptera	Culicidae	Anopheles	Anopheles leucosphyrus		SPECIES	Anopheles leucosphyrus Dönitz, 1901	Anopheles leucosphyrus Dönitz, 1901	Dönitz, 1901	ID	Tebo Regency, Muaratebo	Jambi	PRESENT		396d5f30-dea9-11db-8ab4-b8a03c50a862	-1.477222	102.451667	1500.0										1650125	1650125	PRESERVED_SPECIMEN		Diptera	RMNH.INS.1576095				CC0_1_0	Naturalis Biodiversity Center	De Rook			2024-11-22T03:21:37.947Z		COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_COLLECTION_MISMATCH
4017650344	6a0a95c6-c07a-4c35-9e9f-f776e8730fd4	https://data.biodiversitydata.nl/naturalis/specimen/RMNH.INS.1576084	Animalia	Arthropoda	Insecta	Diptera	Culicidae	Anopheles	Anopheles leucosphyrus		SPECIES	Anopheles leucosphyrus Dönitz, 1901	Anopheles leucosphyrus Dönitz, 1901	Dönitz, 1901	ID	Balikpapan	East Kalimantan	PRESENT		396d5f30-dea9-11db-8ab4-b8a03c50a862	-1.2375	116.854444	11646.0										1650125	1650125	PRESERVED_SPECIMEN		Diptera	RMNH.INS.1576084				CC0_1_0	Naturalis Biodiversity Center	Van der Heyden			2024-11-22T03:21:18.882Z		COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_COLLECTION_MISMATCH
4017649266	6a0a95c6-c07a-4c35-9e9f-f776e8730fd4	https://data.biodiversitydata.nl/naturalis/specimen/RMNH.INS.1576072	Animalia	Arthropoda	Insecta	Diptera	Culicidae	Anopheles	Anopheles leucosphyrus		SPECIES	Anopheles leucosphyrus Dönitz, 1901	Anopheles leucosphyrus Dönitz, 1901	Dönitz, 1901	ID	Tanjung Morawa	North Sumatra	PRESENT		396d5f30-dea9-11db-8ab4-b8a03c50a862	3.531111	98.807778	10273.0						1917-12-01/1917-12-31		12	1917	1650125	1650125	PRESERVED_SPECIMEN		Diptera	RMNH.INS.1576072				CC0_1_0	Naturalis Biodiversity Center	Swellengrebel			2024-11-22T03:21:37.681Z		COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_COLLECTION_MISMATCH
4017648188	6a0a95c6-c07a-4c35-9e9f-f776e8730fd4	https://data.biodiversitydata.nl/naturalis/specimen/RMNH.INS.1576073	Animalia	Arthropoda	Insecta	Diptera	Culicidae	Anopheles	Anopheles leucosphyrus		SPECIES	Anopheles leucosphyrus Dönitz, 1901	Anopheles leucosphyrus Dönitz, 1901	Dönitz, 1901	ID	Tanjung Morawa	North Sumatra	PRESENT		396d5f30-dea9-11db-8ab4-b8a03c50a862	3.531111	98.807778	10273.0						1917-12-01/1917-12-31		12	1917	1650125	1650125	PRESERVED_SPECIMEN		Diptera	RMNH.INS.1576073				CC0_1_0	Naturalis Biodiversity Center	Swellengrebel			2024-11-22T03:21:24.984Z		COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_COLLECTION_MISMATCH
4017647616	6a0a95c6-c07a-4c35-9e9f-f776e8730fd4	https://data.biodiversitydata.nl/naturalis/specimen/RMNH.INS.1576085	Animalia	Arthropoda	Insecta	Diptera	Culicidae	Anopheles	Anopheles leucosphyrus		SPECIES	Anopheles leucosphyrus Dönitz, 1901	Anopheles leucosphyrus Dönitz, 1901	Dönitz, 1901	ID	Balikpapan	East Kalimantan	PRESENT		396d5f30-dea9-11db-8ab4-b8a03c50a862	-1.2375	116.854444	11646.0										1650125	1650125	PRESERVED_SPECIMEN		Diptera	RMNH.INS.1576085				CC0_1_0	Naturalis Biodiversity Center	Van der Heyden			2024-11-22T03:21:30.556Z		COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_COLLECTION_MISMATCH
4017647589	6a0a95c6-c07a-4c35-9e9f-f776e8730fd4	https://data.biodiversitydata.nl/naturalis/specimen/RMNH.INS.1576096	Animalia	Arthropoda	Insecta	Diptera	Culicidae	Anopheles	Anopheles leucosphyrus		SPECIES	Anopheles leucosphyrus Dönitz, 1901	Anopheles leucosphyrus Dönitz, 1901	Dönitz, 1901	ID	Tebo Regency, Muaratebo	Jambi	PRESENT		396d5f30-dea9-11db-8ab4-b8a03c50a862	-1.477222	102.451667	1500.0										1650125	1650125	PRESERVED_SPECIMEN		Diptera	RMNH.INS.1576096				CC0_1_0	Naturalis Biodiversity Center	De Rook			2024-11-22T03:21:24.890Z		COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_COLLECTION_MISMATCH
4017646933	6a0a95c6-c07a-4c35-9e9f-f776e8730fd4	https://data.biodiversitydata.nl/naturalis/specimen/RMNH.INS.1576061	Animalia	Arthropoda	Insecta	Diptera	Culicidae	Anopheles	Anopheles leucosphyrus		SPECIES	Anopheles leucosphyrus Dönitz, 1901	Anopheles leucosphyrus Dönitz, 1901	Dönitz, 1901	ID	Deli Serdang	North Sumatra	PRESENT		396d5f30-dea9-11db-8ab4-b8a03c50a862	3.408338	98.70905	49720.0						1913-06-01/1913-06-30		6	1913	1650125	1650125	PRESERVED_SPECIMEN		Diptera	RMNH.INS.1576061				CC0_1_0	Naturalis Biodiversity Center				2024-11-22T03:21:17.636Z		COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_COLLECTION_MISMATCH
4017646345	6a0a95c6-c07a-4c35-9e9f-f776e8730fd4	https://data.biodiversitydata.nl/naturalis/specimen/RMNH.INS.1576097	Animalia	Arthropoda	Insecta	Diptera	Culicidae	Anopheles	Anopheles leucosphyrus		SPECIES	Anopheles leucosphyrus Dönitz, 1901	Anopheles leucosphyrus hackeri Edwards, 1921	Edwards, 1921	ID	Balikpapan	East Kalimantan	PRESENT		396d5f30-dea9-11db-8ab4-b8a03c50a862	-1.2375	116.854444	11646.0										1650125	1650125	PRESERVED_SPECIMEN		Diptera	RMNH.INS.1576097				CC0_1_0	Naturalis Biodiversity Center	Van der Heyden			2024-11-22T03:21:37.027Z		COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_HIGHERRANK;INSTITUTION_COLLECTION_MISMATCH
4017645838	6a0a95c6-c07a-4c35-9e9f-f776e8730fd4	https://data.biodiversitydata.nl/naturalis/specimen/RMNH.INS.1576062	Animalia	Arthropoda	Insecta	Diptera	Culicidae	Anopheles	Anopheles leucosphyrus		SPECIES	Anopheles leucosphyrus Dönitz, 1901	Anopheles leucosphyrus Dönitz, 1901	Dönitz, 1901	ID	Deli Serdang	North Sumatra	PRESENT		396d5f30-dea9-11db-8ab4-b8a03c50a862	3.408338	98.70905	49720.0						1913-06-01/1913-06-30		6	1913	1650125	1650125	PRESERVED_SPECIMEN		Diptera	RMNH.INS.1576062				CC0_1_0	Naturalis Biodiversity Center				2024-11-22T03:21:30.280Z		COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_COLLECTION_MISMATCH
4017645793	6a0a95c6-c07a-4c35-9e9f-f776e8730fd4	https://data.biodiversitydata.nl/naturalis/specimen/RMNH.INS.1576074	Animalia	Arthropoda	Insecta	Diptera	Culicidae	Anopheles	Anopheles leucosphyrus		SPECIES	Anopheles leucosphyrus Dönitz, 1901	Anopheles leucosphyrus Dönitz, 1901	Dönitz, 1901	ID	Tanjung Morawa	North Sumatra	PRESENT		396d5f30-dea9-11db-8ab4-b8a03c50a862	3.531111	98.807778	10273.0						1917-12-01/1917-12-31		12	1917	1650125	1650125	PRESERVED_SPECIMEN		Diptera	RMNH.INS.1576074				CC0_1_0	Naturalis Biodiversity Center	Swellengrebel			2024-11-22T03:21:36.928Z		COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_COLLECTION_MISMATCH
4017643997	6a0a95c6-c07a-4c35-9e9f-f776e8730fd4	https://data.biodiversitydata.nl/naturalis/specimen/RMNH.INS.1576063	Animalia	Arthropoda	Insecta	Diptera	Culicidae	Anopheles	Anopheles leucosphyrus		SPECIES	Anopheles leucosphyrus Dönitz, 1901	Anopheles leucosphyrus Dönitz, 1901	Dönitz, 1901	ID	Deli Serdang	North Sumatra	PRESENT		396d5f30-dea9-11db-8ab4-b8a03c50a862	3.408338	98.70905	49720.0						1913-06-01/1913-06-30		6	1913	1650125	1650125	PRESERVED_SPECIMEN		Diptera	RMNH.INS.1576063				CC0_1_0	Naturalis Biodiversity Center				2024-11-22T03:21:16.800Z		COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_COLLECTION_MISMATCH
4017642427	6a0a95c6-c07a-4c35-9e9f-f776e8730fd4	https://data.biodiversitydata.nl/naturalis/specimen/RMNH.INS.1576086	Animalia	Arthropoda	Insecta	Diptera	Culicidae	Anopheles	Anopheles leucosphyrus		SPECIES	Anopheles leucosphyrus Dönitz, 1901	Anopheles leucosphyrus Dönitz, 1901	Dönitz, 1901	ID	Balikpapan	East Kalimantan	PRESENT		396d5f30-dea9-11db-8ab4-b8a03c50a862	-1.2375	116.854444	11646.0										1650125	1650125	PRESERVED_SPECIMEN		Diptera	RMNH.INS.1576086				CC0_1_0	Naturalis Biodiversity Center	Van der Heyden			2024-11-22T03:21:16.086Z		COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_COLLECTION_MISMATCH
4017641600	6a0a95c6-c07a-4c35-9e9f-f776e8730fd4	https://data.biodiversitydata.nl/naturalis/specimen/RMNH.INS.1576087	Animalia	Arthropoda	Insecta	Diptera	Culicidae	Anopheles	Anopheles leucosphyrus		SPECIES	Anopheles leucosphyrus Dönitz, 1901	Anopheles leucosphyrus Dönitz, 1901	Dönitz, 1901	ID	Balikpapan	East Kalimantan	PRESENT		396d5f30-dea9-11db-8ab4-b8a03c50a862	-1.2375	116.854444	11646.0										1650125	1650125	PRESERVED_SPECIMEN		Diptera	RMNH.INS.1576087				CC0_1_0	Naturalis Biodiversity Center	Van der Heyden			2024-11-22T03:21:29.602Z		COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_COLLECTION_MISMATCH
4017640606	6a0a95c6-c07a-4c35-9e9f-f776e8730fd4	https://data.biodiversitydata.nl/naturalis/specimen/RMNH.INS.1576075	Animalia	Arthropoda	Insecta	Diptera	Culicidae	Anopheles	Anopheles leucosphyrus		SPECIES	Anopheles leucosphyrus Dönitz, 1901	Anopheles leucosphyrus Dönitz, 1901	Dönitz, 1901	ID	Tanjung Morawa	North Sumatra	PRESENT		396d5f30-dea9-11db-8ab4-b8a03c50a862	3.531111	98.807778	10273.0						1917-12-01/1917-12-31		12	1917	1650125	1650125	PRESERVED_SPECIMEN		Diptera	RMNH.INS.1576075				CC0_1_0	Naturalis Biodiversity Center	Swellengrebel			2024-11-22T03:21:23.438Z		COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_COLLECTION_MISMATCH
4017639846	6a0a95c6-c07a-4c35-9e9f-f776e8730fd4	https://data.biodiversitydata.nl/naturalis/specimen/RMNH.INS.1581574	Animalia	Arthropoda	Insecta	Diptera	Culicidae	Anopheles	Anopheles leucosphyrus		SPECIES	Anopheles leucosphyrus Dönitz, 1901	Anopheles leucosphyrus hackeri Edwards, 1921	Edwards, 1921	ID	Dongkala	South East Sulawesi	PRESENT		396d5f30-dea9-11db-8ab4-b8a03c50a862	-5.309061	122.038574	6649.0						1937-06-01	1	6	1937	1650125	1650125	PRESERVED_SPECIMEN		Diptera	RMNH.INS.1581574				CC0_1_0	Naturalis Biodiversity Center	Brug			2024-11-22T03:21:23.284Z		COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_HIGHERRANK;INSTITUTION_COLLECTION_MISMATCH
4017639749	6a0a95c6-c07a-4c35-9e9f-f776e8730fd4	https://data.biodiversitydata.nl/naturalis/specimen/RMNH.INS.1576076	Animalia	Arthropoda	Insecta	Diptera	Culicidae	Anopheles	Anopheles leucosphyrus		SPECIES	Anopheles leucosphyrus Dönitz, 1901	Anopheles leucosphyrus Dönitz, 1901	Dönitz, 1901	ID	Tanjung Morawa	North Sumatra	PRESENT		396d5f30-dea9-11db-8ab4-b8a03c50a862	3.531111	98.807778	10273.0						1917-12-01/1917-12-31		12	1917	1650125	1650125	PRESERVED_SPECIMEN		Diptera	RMNH.INS.1576076				CC0_1_0	Naturalis Biodiversity Center	Swellengrebel			2024-11-22T03:21:35.430Z		COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_COLLECTION_MISMATCH
4017638908	6a0a95c6-c07a-4c35-9e9f-f776e8730fd4	https://data.biodiversitydata.nl/naturalis/specimen/RMNH.INS.1576064	Animalia	Arthropoda	Insecta	Diptera	Culicidae	Anopheles	Anopheles leucosphyrus		SPECIES	Anopheles leucosphyrus Dönitz, 1901	Anopheles leucosphyrus Dönitz, 1901	Dönitz, 1901	ID	Deli Serdang	North Sumatra	PRESENT		396d5f30-dea9-11db-8ab4-b8a03c50a862	3.408338	98.70905	49720.0						1913-06-01/1913-06-30		6	1913	1650125	1650125	PRESERVED_SPECIMEN		Diptera	RMNH.INS.1576064				CC0_1_0	Naturalis Biodiversity Center				2024-11-22T03:21:28.988Z		COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_COLLECTION_MISMATCH
3968771313	d8cd16ba-bb74-4420-821e-083f2bac17c2	AB518563	Animalia	Arthropoda	Insecta	Diptera	Culicidae	Anopheles	Anopheles dirus		SPECIES	Anopheles dirus Peyton & Harrison, 1979	Anopheles dirus		VN	Binh Phuoc Province, Phuoc Long district, Phu Rieng commune, Phu Thuan		PRESENT		ada9d123-ddb4-467d-8891-806ea8d94230	11.71	106.93							2006-12-14	14	12	2006	1650124	1650124	PRESERVED_SPECIMEN			personal:TAKANO T. Kohei:2006Dec14-1-5		TAKANO T. Kohei		CC_BY_4_0		TAKANO T. Kohei et al.			2024-11-16T13:02:51.068Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED;TAXON_MATCH_TAXON_ID_IGNORED
3817651366	d8cd16ba-bb74-4420-821e-083f2bac17c2	AB518525	Animalia	Arthropoda	Insecta	Diptera	Culicidae	Anopheles	Anopheles dirus		SPECIES	Anopheles dirus Peyton & Harrison, 1979	Anopheles dirus		VN	Binh Phuoc Province, Phuoc Long district, Phu Rieng commune, Phu Thuan		PRESENT		ada9d123-ddb4-467d-8891-806ea8d94230	11.72	106.93							2006-12-14	14	12	2006	1650124	1650124	PRESERVED_SPECIMEN			personal:TAKANO T. Kohei:2006Dec14-3-6		TAKANO T. Kohei		CC_BY_4_0		TAKANO T. Kohei et al.			2024-11-16T13:04:43.623Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED;TAXON_MATCH_TAXON_ID_IGNORED
3817640374	d8cd16ba-bb74-4420-821e-083f2bac17c2	AB518562	Animalia	Arthropoda	Insecta	Diptera	Culicidae	Anopheles	Anopheles dirus		SPECIES	Anopheles dirus Peyton & Harrison, 1979	Anopheles dirus		VN	Binh Phuoc Province, Phuoc Long district, Phu Rieng commune, Phu Thuan		PRESENT		ada9d123-ddb4-467d-8891-806ea8d94230	11.71	106.93							2006-12-19	19	12	2006	1650124	1650124	PRESERVED_SPECIMEN			personal:TAKANO T. Kohei:2006Dec14-1-3		TAKANO T. Kohei		CC_BY_4_0		TAKANO T. Kohei et al.			2024-11-16T13:02:50.585Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED;TAXON_MATCH_TAXON_ID_IGNORED
3817630358	d8cd16ba-bb74-4420-821e-083f2bac17c2	AB518524	Animalia	Arthropoda	Insecta	Diptera	Culicidae	Anopheles	Anopheles dirus		SPECIES	Anopheles dirus Peyton & Harrison, 1979	Anopheles dirus		VN	Binh Phuoc Province, Phuoc Long district, Phu Rieng commune, Phu Thuan		PRESENT		ada9d123-ddb4-467d-8891-806ea8d94230	11.71	106.93							2006-12-14	14	12	2006	1650124	1650124	PRESERVED_SPECIMEN			personal:TAKANO T. Kohei:2006Dec14-1-12		TAKANO T. Kohei		CC_BY_4_0		TAKANO T. Kohei et al.			2024-11-16T13:04:44.206Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED;TAXON_MATCH_TAXON_ID_IGNORED
3443439762	040c5662-da76-4782-a48e-cdea1892d14c	GBMND47583-21	Animalia	Arthropoda	Insecta	Diptera	Culicidae	Anopheles	Anopheles introlatus		UNRANKED	BOLD:AEA5944	BOLD:AEA5944		KH			PRESENT		b3bf3a83-1f68-4541-a03f-330d30d567f5	12.155	102.735							2010-02-25	25	2	2010	10676563	1650173	MATERIAL_SAMPLE	Mined from GenBank, NCBI						CC_BY_4_0					2024-11-17T08:42:12.499Z		GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED;TAXON_MATCH_TAXON_ID_IGNORED;INSTITUTION_MATCH_NONE
3351916017	d8cd16ba-bb74-4420-821e-083f2bac17c2	LULB01000000	Animalia	Arthropoda	Insecta	Diptera	Culicidae	Anopheles	Anopheles cracens		SPECIES	Anopheles cracens Sallum & Peyton, 2005	Anopheles cracens		MY	Kuala Lumpur		PRESENT		ada9d123-ddb4-467d-8891-806ea8d94230	4.18	102.05							2012-04-17	17	4	2012	1650708	1650708	MATERIAL_SAMPLE							CC_BY_4_0					2024-11-16T13:04:28.436Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
